frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
3315,  car,0.648,93.000,362.500,45,331,96,63,1280,720
3315,  car,0.635,181.000,372.000,64,333,234,78,1280,720
3315,  truck,0.546,802.000,310.500,752,297,100,27,1280,720
3315,  car,0.504,1195.000,342.000,1130,322,130,40,1280,720
3315,  car,0.503,869.000,331.000,852,318,34,26,1280,720
3316,  car,0.877,819.500,380.500,733,327,173,107,1280,720
3316,  car,0.850,650.000,371.500,579,311,142,121,1280,720
3316,  car,0.749,463.000,379.500,377,329,172,101,1280,720
3316,  car,0.698,707.000,340.500,673,313,68,55,1280,720
3316,  car,0.687,1205.000,343.000,1136,322,138,42,1280,720
3316,  car,0.651,291.500,377.000,161,330,261,94,1280,720
3316,  car,0.631,127.500,373.000,39,337,177,72,1280,720
3316,  car,0.606,840.000,339.000,801,321,78,36,1280,720
3316,  car,0.563,33.500,363.500,0,326,67,75,1280,720
3317,  car,0.846,842.000,382.000,753,328,178,108,1280,720
3317,  car,0.737,49.000,363.000,0,325,98,76,1280,720
3317,  car,0.652,587.000,340.500,566,322,42,37,1280,720
3317,  car,0.651,678.000,373.000,599,314,158,118,1280,720
3317,  car,0.645,376.500,379.000,183,330,387,98,1280,720
3317,  car,0.642,706.500,337.500,663,313,87,49,1280,720
3317,  car,0.635,1209.500,344.000,1142,323,135,42,1280,720
3317,  car,0.624,873.000,334.000,847,321,52,26,1280,720
3317,  car,0.604,126.000,371.500,32,336,188,71,1280,720
3317,  motorcycle,0.585,490.500,380.000,413,330,155,100,1280,720
3318,  car,0.856,864.500,382.000,775,329,179,106,1280,720
3318,  car,0.851,706.500,371.500,629,312,155,119,1280,720
3318,  car,0.775,53.500,364.500,0,327,107,75,1280,720
3318,  car,0.688,598.000,344.000,574,328,48,32,1280,720
3318,  car,0.676,328.000,377.000,194,329,268,96,1280,720
3318,  car,0.627,510.000,380.500,431,329,158,103,1280,720
3318,  car,0.550,450.500,335.000,413,316,75,38,1280,720
3318,  car,0.542,1210.500,344.000,1144,324,133,40,1280,720
3318,  car,0.510,993.000,344.500,961,330,64,29,1280,720
3319,  car,0.864,886.000,383.000,792,331,188,104,1280,720
3319,  car,0.825,56.000,363.500,0,326,112,75,1280,720
3319,  car,0.762,732.500,373.500,657,314,151,119,1280,720
3319,  car,0.727,466.000,382.000,323,330,286,104,1280,720
3319,  car,0.665,824.000,328.500,793,314,62,29,1280,720
3319,  car,0.654,610.000,342.500,586,327,48,31,1280,720
3319,  car,0.610,652.000,348.000,630,327,44,42,1280,720
3319,  car,0.602,1213.500,343.500,1152,324,123,39,1280,720
3319,  car,0.544,148.000,375.500,55,337,186,77,1280,720
3319,  car,0.532,535.000,322.000,509,313,52,18,1280,720
3320,  car,0.842,910.000,381.000,817,329,186,104,1280,720
3320,  car,0.794,59.500,364.000,0,326,119,76,1280,720
3320,  car,0.790,192.000,376.500,117,337,150,79,1280,720
3320,  car,0.755,1216.000,345.500,1157,327,118,37,1280,720
3320,  car,0.755,778.000,374.000,684,313,188,122,1280,720
3320,  car,0.718,668.500,348.500,642,328,53,41,1280,720
3320,  car,0.637,126.000,371.500,56,332,140,79,1280,720
3320,  car,0.626,494.000,381.000,351,329,286,104,1280,720
3320,  car,0.617,343.500,379.000,222,333,243,92,1280,720
3320,  car,0.577,549.000,323.000,522,313,54,20,1280,720
3320,  truck,0.551,268.000,320.000,194,302,148,36,1280,720
3320,  bicycle,0.522,464.000,521.000,314,341,300,360,1280,720
3321,  car,0.866,317.000,378.500,238,333,158,91,1280,720
3321,  car,0.830,933.000,381.500,842,330,182,103,1280,720
3321,  car,0.823,786.500,375.500,704,314,165,123,1280,720
3321,  car,0.821,204.500,376.000,128,336,153,80,1280,720
3321,  car,0.811,63.000,365.500,1,327,124,77,1280,720
3321,  car,0.801,526.000,383.000,366,332,320,102,1280,720
3321,  car,0.725,132.000,372.000,63,332,138,80,1280,720
3321,  car,0.716,1220.000,345.000,1161,326,118,38,1280,720
3321,  car,0.691,681.000,346.500,651,324,60,45,1280,720
3321,  truck,0.526,255.500,318.500,192,301,127,35,1280,720
3322,  car,0.825,334.000,378.500,255,332,158,93,1280,720
3322,  car,0.810,217.500,376.500,141,335,153,83,1280,720
3322,  car,0.798,954.000,380.000,863,329,182,102,1280,720
3322,  car,0.781,68.000,365.000,2,326,132,78,1280,720
3322,  car,0.774,811.000,375.500,726,317,170,117,1280,720
3322,  car,0.755,147.500,370.500,75,330,145,81,1280,720
3322,  car,0.703,692.500,347.000,659,325,67,44,1280,720
3322,  car,0.696,468.500,383.500,386,335,165,97,1280,720
3322,  car,0.669,1216.000,343.500,1154,324,124,39,1280,720
3322,  car,0.611,426.500,341.000,397,328,59,26,1280,720
3322,  car,0.560,994.000,342.000,947,324,94,36,1280,720
3322,  truck,0.555,257.000,318.500,194,301,126,35,1280,720
3323,  car,0.839,355.500,380.500,272,333,167,95,1280,720
3323,  car,0.801,490.500,383.000,411,334,159,98,1280,720
3323,  car,0.768,232.000,378.000,155,337,154,82,1280,720
3323,  car,0.698,976.000,381.000,883,331,186,100,1280,720
3323,  car,0.688,74.500,365.500,0,326,149,79,1280,720
3323,  car,0.686,159.000,372.500,84,331,150,83,1280,720
3323,  motorcycle,0.646,649.000,382.000,578,329,142,106,1280,720
3323,  car,0.584,844.000,377.000,765,318,158,118,1280,720
3323,  car,0.529,335.000,334.000,305,328,60,12,1280,720
3323,  car,0.524,1217.000,344.500,1173,326,88,37,1280,720
3323,  car,0.505,500.000,327.500,457,317,86,21,1280,720
3324,  car,0.880,511.500,383.500,434,334,155,99,1280,720
3324,  car,0.844,1001.500,381.000,917,331,169,100,1280,720
3324,  car,0.842,374.000,380.500,292,333,164,95,1280,720
3324,  car,0.816,247.500,377.500,165,335,165,85,1280,720
3324,  motorcycle,0.811,673.000,385.000,607,334,132,102,1280,720
3324,  car,0.753,165.500,373.500,88,331,155,85,1280,720
3324,  car,0.734,86.500,366.000,16,326,141,80,1280,720
3324,  car,0.637,716.500,348.000,681,327,71,42,1280,720
3324,  car,0.631,502.000,331.000,460,317,84,28,1280,720
3324,  truck,0.617,587.000,342.000,546,313,82,58,1280,720
3324,  car,0.539,42.000,364.000,0,327,84,74,1280,720
3325,  car,0.886,535.000,385.000,459,336,152,98,1280,720
3325,  car,0.874,391.000,381.500,312,333,158,97,1280,720
3325,  car,0.825,238.000,380.000,132,337,212,86,1280,720
3325,  car,0.709,96.000,366.500,28,326,136,81,1280,720
3325,  car,0.707,513.000,339.000,465,317,96,44,1280,720
3325,  car,0.679,792.500,343.500,754,317,77,53,1280,720
3325,  car,0.623,50.500,364.000,0,326,101,76,1280,720
3325,  car,0.569,1048.000,395.000,993,361,110,68,1280,720
3325,  car,0.545,599.500,323.000,575,315,49,16,1280,720
3325,  motorcycle,0.527,701.500,385.500,633,334,137,103,1280,720
3325,  car,0.518,458.500,342.500,432,329,53,27,1280,720
3325,  truck,0.501,811.500,311.000,775,301,73,20,1280,720
3326,  car,0.868,558.000,385.500,485,336,146,99,1280,720
3326,  car,0.841,411.500,381.500,333,333,157,97,1280,720
3326,  car,0.823,279.500,380.500,197,338,165,85,1280,720
3326,  car,0.753,800.500,343.500,762,317,77,53,1280,720
3326,  car,0.742,201.000,375.000,111,330,180,90,1280,720
3326,  car,0.741,526.000,342.000,479,317,94,50,1280,720
3326,  motorcycle,0.719,729.000,385.000,662,334,134,102,1280,720
3326,  car,0.708,106.000,367.500,32,327,148,81,1280,720
3326,  car,0.708,54.500,364.500,0,326,109,77,1280,720
3326,  car,0.664,887.000,374.000,811,318,152,112,1280,720
3326,  car,0.632,1218.000,346.000,1178,328,80,36,1280,720
3327,  car,0.846,919.500,373.000,831,314,177,118,1280,720
3327,  car,0.844,594.000,384.500,513,334,162,101,1280,720
3327,  car,0.836,297.000,381.500,209,338,176,87,1280,720
3327,  car,0.813,203.500,375.000,124,330,159,90,1280,720
3327,  car,0.768,95.500,367.500,0,325,191,85,1280,720
3327,  car,0.707,815.500,343.500,784,317,63,53,1280,720
3327,  car,0.690,432.000,382.500,355,333,154,99,1280,720
3327,  car,0.660,676.500,345.000,654,330,45,30,1280,720
3327,  car,0.627,1222.000,344.500,1178,327,88,35,1280,720
3327,  car,0.626,552.000,342.500,502,317,100,51,1280,720
3327,  car,0.590,1046.500,381.000,987,336,119,90,1280,720
3327,  car,0.536,754.500,383.500,682,333,145,101,1280,720
3327,  car,0.500,509.500,330.000,489,319,41,22,1280,720
3328,  car,0.890,936.000,375.500,850,320,172,111,1280,720
3328,  car,0.859,315.500,382.000,230,338,171,88,1280,720
3328,  car,0.847,617.500,384.500,539,334,157,101,1280,720
3328,  car,0.835,459.500,382.000,378,332,163,100,1280,720
3328,  car,0.757,116.000,367.500,29,324,174,87,1280,720
3328,  car,0.738,216.500,376.500,139,328,155,97,1280,720
3328,  car,0.716,689.000,345.500,664,329,50,33,1280,720
3328,  car,0.713,776.500,383.000,702,331,149,104,1280,720
3328,  truck,0.682,271.500,317.000,207,301,129,32,1280,720
3328,  car,0.666,822.500,327.000,786,317,73,20,1280,720
3328,  car,0.647,1108.000,394.000,1060,365,96,58,1280,720
3328,  car,0.646,64.500,365.000,4,325,121,80,1280,720
3328,  car,0.564,561.500,343.500,515,317,93,53,1280,720
3328,  car,0.519,630.500,324.500,596,315,69,19,1280,720
3328,  car,0.508,14.500,365.000,0,337,29,56,1280,720
3329,  car,0.898,964.000,374.000,869,318,190,112,1280,720
3329,  car,0.870,473.000,383.000,401,332,144,102,1280,720
3329,  car,0.853,332.000,382.000,246,337,172,90,1280,720
3329,  car,0.805,114.500,368.000,10,324,209,88,1280,720
3329,  car,0.749,238.500,377.000,153,328,171,98,1280,720
3329,  car,0.700,698.000,345.500,675,330,46,31,1280,720
3329,  bicycle,0.698,1100.000,477.500,1021,389,158,177,1280,720
3329,  car,0.676,646.000,324.000,617,315,58,18,1280,720
3329,  car,0.623,802.000,384.500,724,334,156,101,1280,720
3329,  motorcycle,0.605,639.000,385.500,567,335,144,101,1280,720
3329,  truck,0.573,281.000,316.500,211,301,140,31,1280,720
3329,  car,0.570,573.500,342.500,534,315,79,55,1280,720
3329,  car,0.568,835.000,340.500,797,317,76,47,1280,720
3329,  car,0.548,1137.000,394.000,1107,367,60,54,1280,720
3329,  car,0.526,527.000,334.000,505,318,44,32,1280,720
3329,  car,0.506,431.500,341.000,411,329,41,24,1280,720
3330,  car,0.905,983.500,375.500,885,321,197,109,1280,720
3330,  car,0.870,496.000,385.500,426,336,140,99,1280,720
3330,  car,0.869,350.000,383.000,265,338,170,90,1280,720
3330,  car,0.831,117.500,369.000,8,324,219,90,1280,720
3330,  car,0.761,247.500,377.500,168,330,159,95,1280,720
3330,  car,0.683,1225.000,346.500,1201,330,48,33,1280,720
3330,  car,0.668,659.000,386.500,592,336,134,101,1280,720
3330,  car,0.664,658.500,352.000,604,333,109,38,1280,720
3330,  car,0.643,708.500,347.000,687,330,43,34,1280,720
3330,  car,0.635,24.000,364.500,0,332,48,65,1280,720
3330,  car,0.620,848.000,338.000,807,319,82,38,1280,720
3330,  car,0.584,824.000,384.000,743,333,162,102,1280,720
3330,  car,0.578,500.500,349.000,451,332,99,34,1280,720
3330,  car,0.541,773.500,346.000,738,327,71,38,1280,720
3330,  car,0.516,441.000,343.000,420,330,42,26,1280,720
3330,  car,0.503,536.500,329.000,515,319,43,20,1280,720
3331,  car,0.898,1001.000,375.000,899,320,204,110,1280,720
3331,  car,0.822,156.000,370.000,71,324,170,92,1280,720
3331,  car,0.814,330.000,382.500,208,334,244,97,1280,720
3331,  car,0.793,81.500,367.000,11,325,141,84,1280,720
3331,  car,0.726,447.500,347.000,424,331,47,32,1280,720
3331,  car,0.703,527.500,387.500,449,338,157,99,1280,720
3331,  car,0.689,26.000,365.000,0,332,52,66,1280,720
3331,  car,0.672,1228.000,347.000,1197,331,62,32,1280,720
3331,  car,0.647,595.000,343.500,554,316,82,55,1280,720
3331,  car,0.574,665.000,334.000,634,317,62,34,1280,720
3331,  car,0.570,684.500,354.000,632,336,105,36,1280,720
3331,  car,0.560,780.500,348.500,748,330,65,37,1280,720
3331,  car,0.545,546.000,328.500,525,320,42,17,1280,720
3331,  car,0.541,847.500,385.000,764,334,167,102,1280,720
3331,  car,0.533,862.000,329.000,823,319,78,20,1280,720
3332,  car,0.906,1023.000,374.000,923,319,200,110,1280,720
3332,  car,0.869,135.000,370.000,16,324,238,92,1280,720
3332,  car,0.854,388.500,384.000,304,337,169,94,1280,720
3332,  car,0.800,278.500,379.000,197,330,163,98,1280,720
3332,  car,0.765,583.500,344.500,524,316,119,57,1280,720
3332,  motorcycle,0.744,545.500,386.000,477,335,137,102,1280,720
3332,  car,0.675,30.500,365.500,0,333,61,65,1280,720
3332,  car,0.660,456.500,346.500,433,331,47,31,1280,720
3332,  truck,0.653,298.000,319.000,211,300,174,38,1280,720
3332,  car,0.641,713.500,387.000,646,337,135,100,1280,720
3332,  car,0.589,1237.500,347.500,1208,330,59,35,1280,720
3332,  car,0.529,796.000,351.000,765,330,62,42,1280,720
3332,  car,0.521,870.500,384.000,787,334,167,100,1280,720
3332,  car,0.507,676.500,331.000,647,318,59,26,1280,720
3333,  car,0.892,1043.000,374.000,942,320,202,108,1280,720
3333,  car,0.864,146.000,370.000,28,323,236,94,1280,720
3333,  car,0.848,406.500,386.500,326,341,161,91,1280,720
3333,  car,0.815,297.500,378.500,216,331,163,95,1280,720
3333,  car,0.803,34.000,367.000,0,335,68,64,1280,720
3333,  car,0.742,568.000,387.000,503,336,130,102,1280,720
3333,  truck,0.691,301.500,319.500,215,303,173,33,1280,720
3333,  truck,0.676,891.500,383.000,806,333,171,100,1280,720
3333,  car,0.662,595.000,342.500,541,315,108,55,1280,720
3333,  car,0.613,814.500,351.000,781,330,67,42,1280,720
3333,  car,0.596,563.500,351.500,509,335,109,33,1280,720
3333,  pedestrian,0.595,1225.000,389.000,1198,341,54,96,1280,720
3333,  truck,0.567,689.500,345.000,651,317,77,56,1280,720
3333,  car,0.564,459.500,343.500,435,331,49,25,1280,720
3333,  car,0.549,502.000,345.500,478,330,48,31,1280,720
3333,  car,0.525,1143.500,378.000,1077,336,133,84,1280,720
3334,  car,0.878,910.500,384.000,822,334,177,100,1280,720
3334,  car,0.873,157.500,370.000,31,322,253,96,1280,720
3334,  car,0.798,37.500,367.500,-1,335,77,65,1280,720
3334,  car,0.785,426.500,386.000,347,339,159,94,1280,720
3334,  car,0.745,312.000,379.500,230,329,164,101,1280,720
3334,  car,0.718,1052.000,372.000,948,318,208,108,1280,720
3334,  car,0.704,753.500,353.000,698,335,111,36,1280,720
3334,  truck,0.691,305.000,317.000,217,299,176,36,1280,720
3334,  car,0.676,695.500,344.000,655,317,81,54,1280,720
3334,  car,0.667,586.500,352.500,527,335,119,35,1280,720
3334,  car,0.632,1158.000,378.000,1087,337,142,82,1280,720
3334,  car,0.579,547.000,351.500,518,332,58,39,1280,720
3334,  motorcycle,0.544,765.500,385.000,697,335,137,100,1280,720
3334,  car,0.535,835.500,351.500,804,330,63,43,1280,720
3335,  car,0.903,170.500,370.500,41,322,259,97,1280,720
3335,  car,0.896,931.000,384.000,843,335,176,98,1280,720
3335,  car,0.880,450.500,386.500,374,339,153,95,1280,720
3335,  car,0.851,43.500,368.000,0,336,87,64,1280,720
3335,  car,0.843,1076.000,372.500,974,320,204,105,1280,720
3335,  car,0.831,330.000,379.500,248,328,164,103,1280,720
3335,  car,0.806,788.000,386.500,718,337,140,99,1280,720
3335,  car,0.732,560.500,351.000,530,331,61,40,1280,720
3335,  truck,0.718,310.000,317.000,221,299,178,36,1280,720
3335,  car,0.694,1171.000,377.000,1105,337,132,80,1280,720
3335,  truck,0.673,717.500,345.000,670,317,95,56,1280,720
3335,  car,0.645,626.500,387.000,556,336,141,102,1280,720
3335,  truck,0.569,841.000,317.500,797,304,88,27,1280,720
3335,  car,0.556,617.000,351.500,563,335,108,33,1280,720
3335,  car,0.519,439.000,335.000,411,330,56,10,1280,720
3336,  car,0.896,184.000,371.500,51,322,266,99,1280,720
3336,  car,0.890,810.500,387.000,738,338,145,98,1280,720
3336,  car,0.888,471.500,387.000,397,339,149,96,1280,720
3336,  car,0.887,950.500,384.500,860,336,181,97,1280,720
3336,  car,0.854,48.000,369.000,0,336,96,66,1280,720
3336,  car,0.829,349.500,378.500,267,329,165,99,1280,720
3336,  car,0.804,1088.500,372.500,988,321,201,103,1280,720
3336,  truck,0.767,314.000,317.500,224,298,180,39,1280,720
3336,  truck,0.765,727.000,345.500,682,317,90,57,1280,720
3336,  car,0.746,567.500,352.000,538,333,59,38,1280,720
3336,  car,0.639,1186.500,378.500,1123,339,127,79,1280,720
3336,  car,0.516,652.500,387.500,581,337,143,101,1280,720
3337,  car,0.904,195.500,373.000,61,322,269,102,1280,720
3337,  car,0.893,494.000,388.500,422,341,144,95,1280,720
3337,  car,0.868,971.500,383.500,885,336,173,95,1280,720
3337,  car,0.859,52.000,369.000,0,336,104,66,1280,720
3337,  car,0.854,369.500,380.000,286,329,167,102,1280,720
3337,  truck,0.843,315.500,319.000,223,299,185,40,1280,720
3337,  truck,0.806,737.000,345.000,689,317,96,56,1280,720
3337,  car,0.787,1090.000,373.000,975,322,230,102,1280,720
3337,  car,0.709,834.000,388.500,759,341,150,95,1280,720
3337,  car,0.578,1194.500,376.500,1130,338,129,77,1280,720
3337,  car,0.553,580.000,351.500,550,333,60,37,1280,720
3337,  car,0.518,665.500,352.000,613,336,105,32,1280,720
3337,  car,0.510,474.500,344.000,431,330,87,28,1280,720
3338,  car,0.903,210.000,373.000,69,321,282,104,1280,720
3338,  car,0.881,517.500,387.500,448,338,139,99,1280,720
3338,  car,0.878,55.500,369.500,0,336,111,67,1280,720
3338,  car,0.871,993.500,383.500,906,337,175,93,1280,720
3338,  car,0.863,390.500,381.500,307,329,167,105,1280,720
3338,  truck,0.812,316.500,318.000,225,299,183,38,1280,720
3338,  car,0.746,1105.000,373.500,1000,324,210,99,1280,720
3338,  car,0.734,856.000,385.500,780,336,152,99,1280,720
3338,  truck,0.688,749.000,346.500,709,318,80,57,1280,720
3338,  car,0.500,597.000,353.000,564,334,66,38,1280,720
3339,  car,0.899,1009.000,383.000,922,336,174,94,1280,720
3339,  car,0.890,876.500,386.000,798,338,157,96,1280,720
3339,  car,0.879,411.000,381.000,327,329,168,104,1280,720
3339,  car,0.860,230.500,375.000,80,323,301,104,1280,720
3339,  car,0.853,723.000,387.000,648,337,150,100,1280,720
3339,  car,0.847,1115.500,372.500,1006,324,219,97,1280,720
3339,  car,0.814,541.000,387.500,475,338,132,99,1280,720
3339,  car,0.768,604.000,352.000,571,333,66,38,1280,720
3339,  car,0.712,59.000,369.000,0,335,118,68,1280,720
3339,  truck,0.707,318.500,317.500,223,299,191,37,1280,720
3339,  car,0.598,752.500,329.500,724,318,57,23,1280,720
3339,  car,0.573,549.500,355.000,498,338,103,34,1280,720
3339,  car,0.541,829.500,345.500,796,329,67,33,1280,720
3339,  car,0.508,487.500,349.500,454,331,67,37,1280,720
3340,  car,0.906,239.000,373.500,90,320,298,107,1280,720
3340,  car,0.870,1025.500,382.500,936,337,179,91,1280,720
3340,  car,0.832,66.000,370.500,3,335,126,71,1280,720
3340,  car,0.823,1129.500,371.000,1014,323,231,96,1280,720
3340,  car,0.791,433.000,382.500,352,329,162,107,1280,720
3340,  car,0.704,691.000,340.000,659,315,64,50,1280,720
3340,  car,0.692,898.000,387.000,817,340,162,94,1280,720
3340,  car,0.596,852.500,349.000,810,330,85,38,1280,720
3340,  car,0.567,606.000,350.500,567,331,78,39,1280,720
3340,  car,0.541,24.000,364.000,0,338,48,52,1280,720
3341,  car,0.895,1044.000,381.500,960,337,168,89,1280,720
3341,  car,0.893,255.500,374.500,102,320,307,109,1280,720
3341,  car,0.823,917.500,386.500,835,340,165,93,1280,720
3341,  car,0.707,1155.000,372.000,1053,326,204,92,1280,720
3341,  car,0.656,599.000,355.000,548,338,102,34,1280,720
3341,  truck,0.655,327.500,317.500,233,298,189,39,1280,720
3341,  car,0.630,32.000,365.000,0,339,64,52,1280,720
3341,  motorcycle,0.580,592.000,388.500,526,339,132,99,1280,720
3341,  car,0.547,771.500,386.500,692,335,159,103,1280,720
3341,  car,0.546,75.000,370.500,11,335,128,71,1280,720
3341,  car,0.535,703.500,343.000,669,316,69,54,1280,720
3341,  car,0.532,849.000,346.000,828,331,42,30,1280,720
3342,  car,0.886,268.500,376.000,111,321,315,110,1280,720
3342,  car,0.858,936.500,386.000,854,340,165,92,1280,720
3342,  car,0.850,86.000,371.000,17,335,138,72,1280,720
3342,  car,0.835,794.500,386.500,713,336,163,101,1280,720
3342,  car,0.819,1160.000,372.000,1069,326,182,92,1280,720
3342,  car,0.804,1061.500,381.500,979,338,165,87,1280,720
3342,  car,0.733,720.500,346.000,677,318,87,56,1280,720
3342,  car,0.704,475.000,384.000,398,330,154,108,1280,720
3342,  car,0.624,427.000,344.500,408,332,38,25,1280,720
3342,  car,0.600,620.500,353.500,570,335,101,37,1280,720
3342,  truck,0.558,320.500,316.000,224,298,193,36,1280,720
3342,  car,0.502,792.000,328.500,758,318,68,21,1280,720
3343,  car,0.871,284.000,375.500,128,320,312,111,1280,720
3343,  car,0.855,816.500,387.000,734,336,165,102,1280,720
3343,  car,0.838,500.000,384.000,424,329,152,110,1280,720
3343,  car,0.779,1066.500,382.000,979,339,175,86,1280,720
3343,  car,0.770,1161.000,372.000,1059,327,204,90,1280,720
3343,  car,0.765,94.000,371.500,21,335,146,73,1280,720
3343,  car,0.706,958.000,386.500,874,341,168,91,1280,720
3343,  truck,0.673,322.500,314.500,232,298,181,33,1280,720
3343,  car,0.610,894.000,349.500,862,331,64,37,1280,720
