frame-number,detected-left,detected-right,left-status,right-status
5444,0,0,safe,safe
5445,0,0,safe,safe
5446,0,0,safe,safe
5447,0,0,safe,safe
5448,0,0,safe,safe
5449,0,0,safe,safe
5450,0,0,safe,safe
5451,0,0,safe,safe
5452,0,0,safe,safe
5453,0,0,safe,safe
5454,0,0,safe,safe
5455,0,0,safe,safe
5456,0,0,safe,safe
5457,0,1,safe,safe
5458,0,0,safe,safe
5459,0,1,safe,safe
5460,0,1,safe,safe
5461,0,1,safe,safe
5462,0,0,safe,safe
5463,0,1,safe,safe
5464,0,1,safe,safe
5465,0,0,safe,safe
5466,0,1,safe,safe
5467,0,1,safe,safe
5468,0,0,safe,safe
5469,0,0,safe,safe
5470,0,0,safe,safe
5471,0,1,safe,safe
5472,0,0,safe,safe
5473,0,1,safe,safe
5474,0,0,safe,safe
5475,0,0,safe,safe
5476,0,0,safe,safe
5477,0,0,safe,safe
5478,0,0,safe,safe
5479,0,0,safe,safe
5480,0,0,safe,safe
5481,0,0,safe,safe
5482,0,0,safe,safe
5483,0,0,safe,safe
5484,0,0,safe,safe
5485,0,0,safe,safe
5486,0,0,safe,safe
5487,0,0,safe,safe
5488,0,0,safe,safe
5489,0,0,safe,safe
5490,0,0,safe,safe
5491,0,0,safe,safe
5492,0,0,safe,safe
5493,0,0,safe,safe
5494,0,0,safe,safe
5495,0,0,safe,safe
5496,0,0,safe,safe
5497,0,0,safe,safe
5498,0,0,safe,safe
5499,0,0,safe,safe
5500,0,0,safe,safe
5501,0,0,safe,safe
5502,0,0,safe,safe
5503,0,0,safe,safe
5504,0,0,safe,safe
5505,0,0,safe,safe
5506,0,0,safe,safe
5507,0,0,safe,safe
5508,0,0,safe,safe
5509,0,0,safe,safe
5510,0,0,safe,safe
5511,0,0,safe,safe
5512,0,0,safe,safe
5513,0,0,safe,safe
5514,0,0,safe,safe
5515,0,0,safe,safe
5516,0,0,safe,safe
5517,0,0,safe,safe
5518,0,0,safe,safe
5519,0,0,safe,safe
5520,0,0,safe,safe
5521,0,0,safe,safe
5522,0,0,safe,safe
5523,0,0,safe,safe
5524,0,0,safe,safe
5525,0,0,safe,safe
5526,0,0,safe,safe
5527,0,0,safe,safe
5528,0,0,safe,safe
5529,0,0,safe,safe
5530,0,0,safe,safe
5531,0,0,safe,safe
5532,0,0,safe,safe
5533,0,0,safe,safe
5534,0,0,safe,safe
5535,0,0,safe,safe
5536,0,0,safe,safe
5537,0,0,safe,safe
5538,0,0,safe,safe
5539,0,0,safe,safe
5540,0,0,safe,safe
5541,0,0,safe,safe
5542,0,0,safe,safe
5543,0,0,safe,safe
5544,0,0,safe,safe
5545,0,0,safe,safe
5546,0,0,safe,safe
5547,0,0,safe,safe
5548,0,0,safe,safe
5549,0,0,safe,safe
5550,0,0,safe,safe
5551,0,0,safe,safe
5552,0,0,safe,safe
5553,0,0,safe,safe
5554,0,0,safe,safe
5555,0,0,safe,safe
5556,0,0,safe,safe
5557,0,0,safe,safe
5558,0,0,safe,safe
5559,0,0,safe,safe
5560,0,0,safe,safe
5561,0,0,safe,safe
5562,0,0,safe,safe
5563,0,0,safe,safe
5564,0,0,safe,safe
5565,0,0,safe,safe
5566,0,0,safe,safe
5567,0,0,safe,safe
5568,0,0,safe,safe
5569,0,0,safe,safe
5570,0,0,safe,safe
5571,0,0,safe,safe
5572,0,0,safe,safe
5573,0,0,safe,safe
5574,0,0,safe,safe
5575,0,0,safe,safe
5576,0,0,safe,safe
5577,0,0,safe,safe
5578,0,0,safe,safe
5579,0,0,safe,safe
5580,0,0,safe,safe
5581,0,0,safe,safe
5582,0,0,safe,safe
5583,0,0,safe,safe
5584,0,0,safe,safe
5585,0,0,safe,safe
5586,0,0,safe,safe
5587,0,0,safe,safe
5588,0,0,safe,safe
5589,0,0,safe,safe
5590,0,0,safe,safe
5591,0,0,safe,safe
5592,0,0,safe,safe
5593,0,0,safe,safe
5594,0,0,safe,safe
5595,0,0,safe,safe
5596,0,0,safe,safe
5597,0,0,safe,safe
5598,0,0,safe,safe
5599,0,0,safe,safe
5600,0,0,safe,safe
5601,0,0,safe,safe
5602,0,0,safe,safe
5603,0,0,safe,safe
5604,0,0,safe,safe
5605,0,0,safe,safe
5606,0,0,safe,safe
5607,0,0,safe,safe
5608,0,0,safe,safe
5609,0,0,safe,safe
5610,0,0,safe,safe
5611,0,0,safe,safe
5612,0,0,safe,safe
5613,0,0,safe,safe
5614,0,0,safe,safe
5615,0,0,safe,safe
5616,0,0,safe,safe
5617,0,0,safe,safe
5618,0,0,safe,safe
5619,0,0,safe,safe
5620,0,0,safe,safe
5621,0,0,safe,safe
5622,0,0,safe,safe
5623,0,0,safe,safe
5624,0,0,safe,safe
5625,0,0,safe,safe
5626,0,0,safe,safe
5627,0,0,safe,safe
5628,0,0,safe,safe
5629,0,0,safe,safe
5630,0,0,safe,safe
5631,0,0,safe,safe
5632,0,0,safe,safe
5633,0,0,safe,safe
5634,0,0,safe,safe
5635,0,0,safe,safe
5636,0,0,safe,safe
5637,0,0,safe,safe
5638,0,0,safe,safe
5639,0,0,safe,safe
5640,0,0,safe,safe
5641,0,0,safe,safe
5642,0,0,safe,safe
5643,0,0,safe,safe
5644,0,0,safe,safe
5645,0,0,safe,safe
5646,0,0,safe,safe
5647,0,0,safe,safe
5648,0,0,safe,safe
5649,0,0,safe,safe
5650,0,0,safe,safe
5651,0,0,safe,safe
5652,0,0,safe,safe
5653,0,0,safe,safe
5654,0,0,safe,safe
5655,0,0,safe,safe
5656,0,0,safe,safe
5657,0,0,safe,safe
5658,0,0,safe,safe
5659,0,0,safe,safe
5660,0,0,safe,safe
5661,0,0,safe,safe
5662,0,0,safe,safe
5663,0,0,safe,safe
5664,0,0,safe,safe
5665,0,0,safe,safe
5666,0,0,safe,safe
5667,0,0,safe,safe
5668,0,0,safe,safe
5669,0,0,safe,safe
5670,0,0,safe,safe
5671,0,0,safe,safe
5672,0,0,safe,safe
5673,0,0,safe,safe
5674,0,0,safe,safe
5675,0,0,safe,safe
5676,0,0,safe,safe
5677,0,0,safe,safe
5678,0,0,safe,safe
5679,0,0,safe,safe
5680,0,0,safe,safe
5681,0,0,safe,safe
5682,0,0,safe,safe
5683,0,0,safe,safe
5684,0,0,safe,safe
5685,0,0,safe,safe
5686,0,0,safe,safe
5687,0,0,safe,safe
5688,0,0,safe,safe
5689,0,0,safe,safe
5690,0,0,safe,safe
5691,0,0,safe,safe
5692,0,0,safe,safe
5693,0,0,safe,safe
5694,0,0,safe,safe
5695,0,0,safe,safe
5696,0,0,safe,safe
5697,0,0,safe,safe
5698,0,0,safe,safe
5699,0,0,safe,safe
5700,0,0,safe,safe
5701,0,0,safe,safe
5702,0,0,safe,safe
5703,0,0,safe,safe
5704,0,0,safe,safe
5705,0,0,safe,safe
5706,0,0,safe,safe
5707,0,0,safe,safe
5708,0,0,safe,safe
5709,0,0,safe,safe
5710,0,0,safe,safe
5711,0,0,safe,safe
5712,0,0,safe,safe
5713,0,0,safe,safe
5714,0,0,safe,safe
5715,0,0,safe,safe
5716,0,0,safe,safe
5717,0,0,safe,safe
5718,0,0,safe,safe
5719,0,0,safe,safe
5720,0,0,safe,safe
5721,0,0,safe,safe
5722,0,0,safe,safe
5723,0,0,safe,safe
5724,0,0,safe,safe
5725,0,0,safe,safe
5726,0,0,safe,safe
5727,0,0,safe,safe
5728,0,0,safe,safe
5729,0,0,safe,safe
5730,0,0,safe,safe
5731,0,0,safe,safe
5732,0,0,safe,safe
5733,0,0,safe,safe
5734,0,0,safe,safe
5735,0,0,safe,safe
5736,0,0,safe,safe
5737,0,0,safe,safe
5738,0,0,safe,safe
5739,0,0,safe,safe
5740,0,0,safe,safe
5741,0,0,safe,safe
5742,0,0,safe,safe
5743,0,0,safe,safe
5744,0,0,safe,safe
5745,0,0,safe,safe
5746,0,0,safe,safe
5747,0,0,safe,safe
5748,0,0,safe,safe
5749,0,0,safe,safe
5750,0,0,safe,safe
5751,0,0,safe,safe
5752,0,0,safe,safe
5753,0,0,safe,safe
5754,0,0,safe,safe
5755,0,0,safe,safe
5756,0,0,safe,safe
5757,0,0,safe,safe
5758,0,0,safe,safe
5759,0,0,safe,safe
5760,0,0,safe,safe
5761,0,0,safe,safe
5762,0,0,safe,safe
5763,0,0,safe,safe
5764,0,0,safe,safe
5765,0,0,safe,safe
5766,0,0,safe,safe
5767,0,0,safe,safe
5768,0,0,safe,safe
5769,0,0,safe,safe
5770,0,0,safe,safe
5771,0,0,safe,safe
5772,0,0,safe,safe
5773,0,0,safe,safe
5774,0,0,safe,safe
5775,0,0,safe,safe
5776,0,0,safe,safe
5777,0,0,safe,safe
5778,0,0,safe,safe
5779,0,0,safe,safe
5780,0,0,safe,safe
5781,0,0,safe,safe
5782,0,0,safe,safe
5783,0,0,safe,safe
5784,0,0,safe,safe
5785,0,0,safe,safe
5786,0,0,safe,safe
5787,0,0,safe,safe
5788,0,0,safe,safe
5789,0,0,safe,safe
5790,0,0,safe,safe
5791,0,0,safe,safe
5792,0,0,safe,safe
5793,0,0,safe,safe
5794,0,0,safe,safe
5795,0,0,safe,safe
5796,0,0,safe,safe
5797,0,0,safe,safe
5798,0,0,safe,safe
5799,0,0,safe,safe
5800,0,0,safe,safe
5801,0,0,safe,safe
5802,0,0,safe,safe
5803,0,0,safe,safe
5804,0,1,safe,safe
5805,0,0,safe,safe
5806,0,0,safe,safe
5807,0,0,safe,safe
5808,0,0,safe,safe
5809,0,0,safe,safe
5810,0,0,safe,safe
5811,0,0,safe,safe
5812,0,0,safe,safe
5813,0,0,safe,safe
5814,0,0,safe,safe
5815,0,0,safe,safe
5816,0,0,safe,safe
5817,0,0,safe,safe
5818,0,0,safe,safe
5819,0,0,safe,safe
5820,0,0,safe,safe
5821,0,0,safe,safe
5822,0,0,safe,safe
5823,0,0,safe,safe
5824,0,0,safe,safe
5825,0,0,safe,safe
5826,0,0,safe,safe
5827,0,0,safe,safe
5828,0,0,safe,safe
5829,0,0,safe,safe
5830,0,0,safe,safe
5831,0,0,safe,safe
5832,0,0,safe,safe
5833,0,0,safe,safe
5834,0,0,safe,safe
5835,0,0,safe,safe
5836,0,0,safe,safe
5837,0,0,safe,safe
5838,0,0,safe,safe
5839,0,0,safe,safe
5840,0,0,safe,safe
5841,0,0,safe,safe
5842,0,0,safe,safe
5843,0,0,safe,safe
5844,0,0,safe,safe
5845,0,0,safe,safe
5846,0,0,safe,safe
5847,0,0,safe,safe
5848,0,0,safe,safe
5849,0,0,safe,safe
5850,0,0,safe,safe
5851,0,0,safe,safe
5852,0,0,safe,safe
5853,0,0,safe,safe
5854,0,0,safe,safe
5855,0,0,safe,safe
5856,0,0,safe,safe
5857,0,0,safe,safe
5858,0,0,safe,safe
5859,0,0,safe,safe
5860,0,0,safe,safe
5861,0,0,safe,safe
5862,0,0,safe,safe
5863,0,0,safe,safe
5864,0,0,safe,safe
5865,0,0,safe,safe
5866,0,0,safe,safe
5867,0,0,safe,safe
5868,0,0,safe,safe
5869,0,0,safe,safe
5870,0,0,safe,safe
5871,0,0,safe,safe
5872,0,0,safe,safe
5873,0,0,safe,safe
5874,0,0,safe,safe
5875,0,0,safe,safe
5876,0,0,safe,safe
5877,0,0,safe,safe
5878,0,0,safe,safe
5879,0,0,safe,safe
5880,0,0,safe,safe
5881,0,0,safe,safe
5882,0,0,safe,safe
5883,0,0,safe,safe
5884,0,0,safe,safe
5885,0,0,safe,safe
5886,0,0,safe,safe
5887,0,0,safe,safe
5888,0,0,safe,safe
5889,0,0,safe,safe
5890,0,0,safe,safe
5891,0,0,safe,safe
5892,0,0,safe,safe
5893,0,0,safe,safe
5894,0,0,safe,safe
5895,0,0,safe,safe
5896,0,0,safe,safe
5897,0,0,safe,safe
5898,0,0,safe,safe
5899,0,0,safe,safe
5900,0,0,safe,safe
5901,0,0,safe,safe
5902,0,0,safe,safe
5903,0,0,safe,safe
5904,0,0,safe,safe
5905,0,0,safe,safe
5906,0,0,safe,safe
5907,0,0,safe,safe
5908,0,0,safe,safe
5909,0,0,safe,safe
5910,0,0,safe,safe
5911,0,0,safe,safe
5912,0,0,safe,safe
5913,0,0,safe,safe
5914,0,0,safe,safe
5915,0,0,safe,safe
5916,0,0,safe,safe
5917,0,0,safe,safe
5918,0,0,safe,safe
5919,0,0,safe,safe
5920,0,0,safe,safe
5921,0,0,safe,safe
5922,0,0,safe,safe
5923,0,0,safe,safe
5924,0,0,safe,safe
5925,0,0,safe,safe
5926,0,0,safe,safe
5927,0,0,safe,safe
5928,0,0,safe,safe
5929,0,0,safe,safe
5930,0,0,safe,safe
5931,0,0,safe,safe
5932,0,0,safe,safe
5933,0,0,safe,safe
5934,0,0,safe,safe
5935,0,0,safe,safe
5936,0,0,safe,safe
5937,0,0,safe,safe
5938,0,0,safe,safe
5939,0,0,safe,safe
5940,0,0,safe,safe
5941,0,0,safe,safe
5942,0,0,safe,safe
5943,0,0,safe,safe
5944,0,0,safe,safe
5945,0,0,safe,safe
5946,0,0,safe,safe
5947,0,0,safe,safe
5948,0,0,safe,safe
5949,0,0,safe,safe
5950,0,0,safe,safe
5951,0,0,safe,safe
5952,0,0,safe,safe
5953,0,0,safe,safe
5954,0,0,safe,safe
5955,0,0,safe,safe
5956,0,0,safe,safe
5957,0,0,safe,safe
5958,0,0,safe,safe
5959,0,0,safe,safe
5960,0,0,safe,safe
5961,0,0,safe,safe
5962,0,0,safe,safe
5963,0,0,safe,safe
5964,0,0,safe,safe
5965,0,0,safe,safe
5966,0,0,safe,safe
5967,0,0,safe,safe
5968,0,0,safe,safe
5969,0,0,safe,safe
5970,0,0,safe,safe
5971,0,0,safe,safe
5972,0,0,safe,safe
5973,0,0,safe,safe
5974,0,0,safe,safe
5975,0,0,safe,safe
5976,0,0,safe,safe
5977,0,0,safe,safe
5978,0,0,safe,safe
5979,0,0,safe,safe
5980,0,0,safe,safe
5981,0,0,safe,safe
5982,0,0,safe,safe
5983,0,0,safe,safe
5984,0,0,safe,safe
5985,0,0,safe,safe
5986,0,0,safe,safe
5987,0,0,safe,safe
5988,0,0,safe,safe
5989,0,0,safe,safe
5990,0,0,safe,safe
5991,0,0,safe,safe
5992,0,0,safe,safe
5993,0,0,safe,safe
5994,0,0,safe,safe
5995,0,0,safe,safe
5996,0,0,safe,safe
5997,0,0,safe,safe
5998,0,0,safe,safe
5999,0,0,safe,safe
6000,0,0,safe,safe
6001,0,0,safe,safe
6002,0,0,safe,safe
6003,0,0,safe,safe
6004,0,0,safe,safe
6005,0,0,safe,safe
6006,0,0,safe,safe
6007,0,0,safe,safe
6008,0,0,safe,safe
6009,0,0,safe,safe
6010,0,0,safe,safe
6011,0,0,safe,safe
6012,0,0,safe,safe
6013,0,0,safe,safe
6014,0,0,safe,safe
6015,0,0,safe,safe
6016,0,0,safe,safe
6017,0,0,safe,safe
6018,0,0,safe,safe
6019,0,0,safe,safe
6020,0,0,safe,safe
6021,0,0,safe,safe
6022,0,0,safe,safe
6023,0,0,safe,safe
6024,0,0,safe,safe
6025,0,0,safe,safe
6026,0,0,safe,safe
6027,0,0,safe,safe
6028,0,0,safe,safe
6029,0,0,safe,safe
6030,0,0,safe,safe
6031,0,0,safe,safe
6032,0,0,safe,safe
6033,0,0,safe,safe
6034,0,0,safe,safe
6035,0,0,safe,safe
6036,0,0,safe,safe
6037,0,0,safe,safe
6038,0,0,safe,safe
6039,0,0,safe,safe
6040,0,0,safe,safe
6041,0,0,safe,safe
6042,0,0,safe,safe
6043,0,0,safe,safe
6044,0,0,safe,safe
6045,0,0,safe,safe
6046,0,0,safe,safe
6047,0,0,safe,safe
6048,0,0,safe,safe
6049,0,0,safe,safe
6050,0,0,safe,safe
6051,0,0,safe,safe
6052,0,0,safe,safe
6053,0,0,safe,safe
6054,0,0,safe,safe
6055,0,0,safe,safe
6056,0,0,safe,safe
6057,0,0,safe,safe
6058,0,0,safe,safe
6059,0,0,safe,safe
6060,0,0,safe,safe
6061,0,0,safe,safe
6062,0,0,safe,safe
6063,0,0,safe,safe
6064,0,0,safe,safe
6065,0,0,safe,safe
6066,0,0,safe,safe
6067,0,0,safe,safe
6068,0,0,safe,safe
6069,0,0,safe,safe
6070,0,0,safe,safe
6071,0,0,safe,safe
6072,0,0,safe,safe
6073,0,0,safe,safe
6074,0,0,safe,safe
6075,0,0,safe,safe
6076,0,0,safe,safe
6077,0,0,safe,safe
6078,0,0,safe,safe
6079,0,0,safe,safe
6080,0,0,safe,safe
6081,0,0,safe,safe
6082,0,0,safe,safe
6083,0,0,safe,safe
6084,0,0,safe,safe
6085,0,0,safe,safe
6086,0,0,safe,safe
6087,0,0,safe,safe
6088,0,0,safe,safe
6089,0,0,safe,safe
6090,0,0,safe,safe
6091,0,0,safe,safe
6092,0,0,safe,safe
6093,0,0,safe,safe
6094,0,0,safe,safe
6095,0,0,safe,safe
6096,0,0,safe,safe
6097,0,0,safe,safe
6098,0,0,safe,safe
6099,0,0,safe,safe
6100,0,0,safe,safe
6101,0,0,safe,safe
6102,0,0,safe,safe
6103,0,0,safe,safe
6104,0,0,safe,safe
6105,0,0,safe,safe
6106,0,0,safe,safe
6107,0,0,safe,safe
6108,0,0,safe,safe
6109,0,0,safe,safe
6110,0,0,safe,safe
6111,0,0,safe,safe
6112,0,0,safe,safe
6113,0,0,safe,safe
6114,0,0,safe,safe
6115,0,0,safe,safe
6116,0,0,safe,safe
6117,0,0,safe,safe
6118,0,0,safe,safe
6119,0,0,safe,safe
6120,0,0,safe,safe
6121,0,0,safe,safe
6122,0,0,safe,safe
6123,0,0,safe,safe
6124,0,0,safe,safe
6125,0,0,safe,safe
6126,0,0,safe,safe
6127,0,0,safe,safe
6128,0,0,safe,safe
6129,0,0,safe,safe
6130,0,0,safe,safe
6131,0,0,safe,safe
6132,0,0,safe,safe
6133,0,0,safe,safe
6134,0,0,safe,safe
6135,0,0,safe,safe
6136,0,0,safe,safe
6137,0,0,safe,safe
6138,0,0,safe,safe
6139,0,0,safe,safe
6140,0,0,safe,safe
6141,0,0,safe,safe
6142,0,0,safe,safe
6143,0,0,safe,safe
6144,0,0,safe,safe
6145,0,0,safe,safe
6146,0,0,safe,safe
6147,0,0,safe,safe
6148,0,0,safe,safe
6149,0,0,safe,safe
6150,0,0,safe,safe
6151,0,0,safe,safe
6152,0,0,safe,safe
6153,0,0,safe,safe
6154,0,0,safe,safe
6155,0,0,safe,safe
6156,0,0,safe,safe
6157,0,0,safe,safe
6158,0,0,safe,safe
6159,0,0,safe,safe
6160,0,0,safe,safe
6161,0,0,safe,safe
6162,0,0,safe,safe
6163,0,0,safe,safe
6164,0,0,safe,safe
6165,0,0,safe,safe
6166,0,0,safe,safe
6167,0,0,safe,safe
6168,0,0,safe,safe
6169,0,0,safe,safe
6170,0,0,safe,safe
6171,0,0,safe,safe
6172,0,0,safe,safe
6173,0,0,safe,safe
6174,0,0,safe,safe
6175,0,0,safe,safe
6176,0,0,safe,safe
6177,0,0,safe,safe
6178,0,0,safe,safe
6179,0,0,safe,safe
6180,0,0,safe,safe
6181,0,0,safe,safe
6182,0,0,safe,safe
6183,0,0,safe,safe
6184,0,0,safe,safe
6185,0,0,safe,safe
6186,0,0,safe,safe
6187,0,0,safe,safe
6188,0,0,safe,safe
6189,0,0,safe,safe
6190,0,0,safe,safe
6191,0,0,safe,safe
6192,0,0,safe,safe
6193,0,0,safe,safe
6194,0,0,safe,safe
6195,0,0,safe,safe
6196,0,0,safe,safe
6197,0,0,safe,safe
6198,0,0,safe,safe
6199,0,0,safe,safe
6200,0,0,safe,safe
6201,0,0,safe,safe
6202,0,0,safe,safe
6203,0,0,safe,safe
6204,0,0,safe,safe
6205,0,0,safe,safe
6206,0,0,safe,safe
6207,0,0,safe,safe
6208,0,0,safe,safe
6209,0,0,safe,safe
6210,0,0,safe,safe
6211,0,0,safe,safe
6212,0,0,safe,safe
6213,0,0,safe,safe
6214,0,0,safe,safe
6215,0,0,safe,safe
6216,0,0,safe,safe
6217,0,0,safe,safe
6218,0,0,safe,safe
6219,0,0,safe,safe
6220,0,0,safe,safe
6221,0,0,safe,safe
6222,0,0,safe,safe
6223,0,0,safe,safe
6224,0,0,safe,safe
6225,0,0,safe,safe
6226,0,0,safe,safe
6227,0,0,safe,safe
6228,0,0,safe,safe
6229,0,0,safe,safe
6230,0,0,safe,safe
6231,0,0,safe,safe
6232,0,0,safe,safe
6233,0,0,safe,safe
6234,0,0,safe,safe
6235,0,0,safe,safe
6236,0,0,safe,safe
6237,0,0,safe,safe
6238,0,0,safe,safe
6239,0,0,safe,safe
6240,0,0,safe,safe
6241,0,0,safe,safe
6242,0,0,safe,safe
6243,0,0,safe,safe
6244,0,0,safe,safe
6245,0,0,safe,safe
6246,0,0,safe,safe
6247,0,0,safe,safe
6248,0,0,safe,safe
6249,0,0,safe,safe
6250,0,0,safe,safe
6251,0,0,safe,safe
6252,0,0,safe,safe
6253,0,0,safe,safe
6254,0,0,safe,safe
6255,0,0,safe,safe
6256,0,0,safe,safe
6257,0,0,safe,safe
6258,0,0,safe,safe
6259,0,0,safe,safe
